,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
597,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.08,46.63671875,32.25,1.30859375,0.46484375,0.5234375,1.4765625,1.51953125,2.1171875,5.77734375,1.546875,0.578125,0.78125,2.515625,0.89453125,0.01171875,0.21875,0.5390625,0.0078125,0.19921875,0.27734375,0.35546875
598,304,116.8853,222.9448,430.1086,245.8166,444.2271,39.5,20.95466,42.18083,40.2121,9.77,5.0762,0,35.81640625,34.85546875,0.55078125,0.359375,2.92578125,5.2578125,1.2421875,3.8984375,2.76953125,4.41796875,1.06640625,2.19140625,3.48828125,0.05859375,0.0390625,0.26171875,0.58203125,0,0,0.11328125,0.10546875
599,304,116.8853,222.9448,430.1086,245.8166,444.2271,39.5,20.95466,42.18083,40.2121,9.77,5.0762,0,35.28515625,33.99609375,0.59765625,0.359375,3.1328125,5.68359375,1.2578125,4.04296875,2.76953125,4.43359375,1.13671875,1.984375,3.90234375,0.04296875,0.0625,0.234375,0.765625,0,0,0.171875,0.140625
600,304,116.8853,222.9448,430.1086,245.8166,444.2271,39.5,20.95466,42.18083,40.2121,9.77,5.0762,0,34.54296875,35.22265625,0.50390625,0.30859375,3.3203125,4.88671875,1.39453125,3.8515625,2.99609375,5,1.18359375,2.14453125,3.328125,0.05078125,0.0625,0.2734375,0.71875,0,0,0.09375,0.1171875
601,205,116.8853,222.9448,430.1086,245.8166,444.2271,36.3,20.95466,42.18083,40.2121,9.13,5.0762,0,37.0546875,22.921875,0.328125,0.61328125,0.78515625,3.3359375,1.11328125,4.9609375,12.93359375,5.2109375,1.40234375,1.13671875,4.53515625,0.29296875,0.03515625,0.3203125,2.234375,0,0.05078125,0.2265625,0.5078125
602,205,116.8853,222.9448,430.1086,245.8166,444.2271,36.3,20.95466,42.18083,40.2121,9.13,5.0762,0,38.48828125,20.25,0.2734375,0.56640625,0.94140625,3.5625,0.9609375,4.4609375,12.75390625,8.17578125,0.9921875,1.8515625,3.9140625,0.171875,0.03515625,0.203125,1.84375,0,0.03515625,0.2109375,0.30859375
603,205,116.8853,222.9448,430.1086,245.8166,444.2271,36.3,20.95466,42.18083,40.2121,9.13,5.0762,0,36.953125,21.75390625,0.2734375,0.50390625,0.76171875,3.578125,1.2109375,5.13671875,13.296875,6.015625,1.3984375,1.47265625,4.36328125,0.18359375,0.03515625,0.26953125,2.2265625,0.00390625,0.0234375,0.1640625,0.375
604,239,116.8853,239,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,5.97,5.97,0.02,49.13671875,22.43359375,1.6640625,1.0859375,0.2734375,3.21484375,3.45703125,2.49609375,4.99609375,2.40234375,1.5625,1.18359375,3.54296875,0.51171875,0.25390625,0.3125,0.3203125,0.20703125,0.46484375,0.2578125,0.22265625
605,239,116.8853,239,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,5.97,5.97,0.02,43.390625,25.7265625,2.23046875,1.359375,0.54296875,2.96484375,4.4921875,3.5078125,3.7421875,2.6953125,1.79296875,1.2421875,3.5234375,0.37109375,0.29296875,0.3671875,0.46875,0.20703125,0.60546875,0.35546875,0.12109375
606,239,116.8853,239,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,5.97,5.97,0.02,47.2890625,24.4921875,2.03515625,1.1875,0.3046875,3.265625,3.77734375,2.390625,4.5234375,2.2421875,1.54296875,1.03125,3.12109375,0.58984375,0.25390625,0.33203125,0.4453125,0.28125,0.4375,0.25,0.20703125
607,147,49,147,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,4.9,4.9,0.1,39.3203125,21.703125,0.34765625,0.5234375,0.48828125,4.84765625,1.69921875,4.04296875,6.2578125,6.08203125,1.63671875,1.51953125,8.2265625,0.44140625,0.19921875,0.5,1.421875,0.00390625,0.04296875,0.359375,0.3359375
608,147,49,147,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,4.9,4.9,0.1,40.39453125,21.04296875,0.3359375,0.51171875,0.44140625,5.06640625,1.671875,4.16015625,6.296875,6.1015625,1.6328125,1.88671875,7.35546875,0.4296875,0.15234375,0.453125,1.26171875,0.0078125,0.0703125,0.33203125,0.39453125
609,147,49,147,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,4.9,4.9,0.1,41.03515625,22.53515625,0.35546875,0.48046875,0.3984375,4.2890625,1.52734375,4.02734375,6.22265625,5.28125,1.59765625,1.140625,7.890625,0.41796875,0.171875,0.59765625,1.25,0,0.05078125,0.29296875,0.4375
610,198,99,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,3.8,5.0762,0,46.61328125,19.27734375,3.24609375,1.08984375,0.9140625,3.5390625,2.71484375,0.9296875,2.59765625,9.9609375,2.640625,0.92578125,2.96875,0.32421875,0.4609375,0.5234375,0.515625,0.0390625,0.04296875,0.4765625,0.19921875
611,198,99,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,3.8,5.0762,0,46.33984375,17.6875,3.41796875,1.20703125,1.12109375,3.5625,3.35546875,1.3046875,2.625,10.13671875,2.58203125,1.58203125,2.609375,0.2890625,0.4140625,0.5078125,0.5546875,0.0234375,0.03515625,0.48828125,0.15625
612,198,99,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,3.8,5.0762,0,47.61328125,16.14453125,3.00390625,1.0859375,1.171875,3.73828125,2.9375,1.1171875,2.859375,11.109375,2.46875,1.69140625,2.69921875,0.22265625,0.47265625,0.44140625,0.48046875,0.02734375,0.05078125,0.45703125,0.20703125
613,222,130.5882353,222.9448,512,301.1764706,444.2271,26.64511,20.95466,42.18083,40.2121,5.16,5.0762,0,57.57421875,21.171875,1.54296875,0.24609375,0.546875,2.53515625,0.76953125,1.5703125,4.703125,2.84375,1.01171875,1.3984375,2.37890625,0.21875,0.08203125,0.3125,0.76953125,0.015625,0.078125,0.10546875,0.125
614,222,130.5882353,222.9448,512,301.1764706,444.2271,26.64511,20.95466,42.18083,40.2121,5.16,5.0762,0,57.12109375,21.16015625,1.140625,0.30859375,0.6875,2.44140625,0.9921875,1.4453125,4.61328125,3.5625,0.9296875,1.96484375,1.92578125,0.2890625,0.0625,0.296875,0.66796875,0.0078125,0.15625,0.125,0.1015625
615,222,130.5882353,222.9448,512,301.1764706,444.2271,26.64511,20.95466,42.18083,40.2121,5.16,5.0762,0,60.1953125,18.67578125,0.97265625,0.234375,0.70703125,2.4453125,0.87890625,1.64453125,4.2578125,3.1640625,0.85546875,2.11328125,2.33203125,0.1953125,0.08984375,0.29296875,0.578125,0.0078125,0.1015625,0.125,0.1328125
616,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,53.4140625,22.8671875,0.77734375,0.359375,0.390625,2.49609375,1.0546875,2.015625,7.4140625,2.94140625,0.640625,2.515625,1.609375,0.27734375,0.12890625,0.34375,0.47265625,0.0234375,0.12890625,0.09765625,0.03125
617,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,53.7265625,22.0625,0.74609375,0.38671875,0.49609375,2.33203125,1.21875,1.6953125,7.03125,3.3046875,0.58984375,3.39453125,1.3359375,0.296875,0.34765625,0.34375,0.41796875,0.015625,0.18359375,0.0625,0.01171875
618,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,48.984375,26.4375,1.02734375,0.37890625,0.328125,2.5,1.2890625,1.578125,8.6015625,2.6484375,0.6875,2.1484375,1.5078125,0.37109375,0.23046875,0.36328125,0.55078125,0.0234375,0.2265625,0.0859375,0.03125
619,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,8.27,5.0762,0.08,60.08984375,13.4140625,0.95703125,0.1796875,1.56640625,2.33984375,1.25390625,2.93359375,5.515625,4.75390625,0.69921875,2.52734375,2.46875,0.27734375,0.12890625,0.45703125,0.25390625,0,0.04296875,0.01171875,0.12890625
620,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,8.27,5.0762,0.08,64.8203125,13.734375,0.76171875,0.16015625,0.8515625,1.71484375,0.93359375,2.31640625,4.1640625,4.46875,0.64453125,1.9375,2.4296875,0.19921875,0.078125,0.34765625,0.203125,0.00390625,0.03125,0,0.19921875
621,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,8.27,5.0762,0.08,61.03515625,14.2421875,0.99609375,0.16015625,1.1171875,2.14453125,1.30859375,2.67578125,5.26171875,4.265625,0.828125,2.296875,2.30859375,0.28125,0.09765625,0.3828125,0.34765625,0.00390625,0.05859375,0.0078125,0.1796875
622,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,43.515625,34.3203125,1.2421875,0.3125,0.55859375,2.02734375,2.19140625,1.4921875,5.9609375,3.25,0.83984375,1.5859375,1.62890625,0.15625,0.1015625,0.171875,0.3984375,0.00390625,0.06640625,0.01171875,0.1640625
623,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,43.515625,30.84765625,1.375,0.42578125,0.765625,2.51171875,1.78515625,2.92578125,4.984375,3.51953125,1.05078125,3.68359375,1.5546875,0.109375,0.08203125,0.21484375,0.375,0.01171875,0.02734375,0.05078125,0.18359375
624,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,45.4921875,30.30859375,1.3359375,0.3515625,0.5625,2.1640625,1.98828125,2.265625,5.1875,3.375,0.99609375,3.04296875,1.74609375,0.1328125,0.09765625,0.25390625,0.41015625,0.0234375,0.0390625,0.02734375,0.19921875
625,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,51.20703125,20.35546875,1.08203125,0.34375,0.62890625,2.65625,1.2890625,2.5546875,5.75,5.0234375,1.078125,4.28515625,2.06640625,0.171875,0.14453125,0.5,0.46875,0.03125,0.21484375,0.09375,0.0546875
626,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,55.2421875,19.26953125,0.859375,0.37109375,0.58203125,2.40625,1.109375,1.875,5.66015625,4.6796875,1.0078125,3.19921875,2.05859375,0.1796875,0.19921875,0.46875,0.38671875,0.01953125,0.23046875,0.125,0.0703125
627,197.2,129.7368421,222.9448,430.1086,245.8166,444.2271,28.4,20.95466,23.7,40.2121,5.16,5.0762,0.1050774,55.29296875,18.18359375,0.91796875,0.4296875,0.69921875,2.5,1.21875,2.0859375,5.390625,4.84375,1.08984375,3.87109375,1.984375,0.19140625,0.17578125,0.33203125,0.35546875,0.03515625,0.20703125,0.1328125,0.0625
628,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,58.5546875,22.84375,1.171875,0.52734375,0.8828125,2.046875,1.359375,0.57421875,5.078125,2.4765625,1.03515625,0.8984375,1.14453125,0.30859375,0.03125,0.2734375,0.171875,0,0.05078125,0.53125,0.0390625
629,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,59.97265625,22.609375,1.3203125,0.58203125,0.74609375,1.625,1.421875,0.359375,5.04296875,2.16796875,1.12109375,0.46875,1.46484375,0.23046875,0.03125,0.2890625,0.18359375,0,0.046875,0.265625,0.05078125
630,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,54.60546875,25.24609375,1.515625,0.703125,0.88671875,1.94140625,1.65625,0.57421875,5.5,2.5546875,1.24609375,0.7421875,1.5078125,0.32421875,0.05078125,0.33984375,0.17578125,0.00390625,0.0859375,0.28125,0.05859375
631,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,56.60546875,24.51953125,1.65234375,0.6015625,0.69921875,1.83203125,1.515625,0.54296875,5.6015625,1.89453125,1.28515625,0.6953125,1.30078125,0.1953125,0.05078125,0.32421875,0.19140625,0.00390625,0.0625,0.375,0.05078125
632,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,55.48828125,24.953125,1.5,0.64453125,0.875,2.07421875,1.2421875,0.61328125,6.14453125,2.1171875,1.08984375,0.80859375,1.20703125,0.171875,0.0390625,0.2734375,0.2109375,0,0.07421875,0.40625,0.06640625
633,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,58.7734375,22.94140625,1.48046875,0.5078125,0.62890625,1.6328125,1.43359375,0.53125,5.65234375,1.7109375,1.06640625,0.6953125,1.5703125,0.1953125,0.04296875,0.390625,0.171875,0,0.05859375,0.45703125,0.05859375
634,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,52.49609375,23.671875,1.16796875,0.85546875,0.8671875,1.91796875,1.5703125,0.74609375,8.6015625,3.03515625,0.73046875,0.984375,2.02734375,0.35546875,0.04296875,0.3515625,0.27734375,0,0.03515625,0.1640625,0.1015625
635,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,52.8828125,23.6640625,1.140625,0.8203125,0.890625,1.671875,1.578125,0.6796875,8.703125,3.09765625,0.74609375,0.9140625,1.7734375,0.38671875,0.06640625,0.3828125,0.30078125,0.0078125,0.0234375,0.19921875,0.0703125
636,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,53.48046875,22.64453125,1.13671875,0.54296875,0.83984375,1.6640625,1.234375,0.84765625,10.19921875,2.93359375,0.67578125,1.0078125,1.46484375,0.3671875,0.01953125,0.40234375,0.2734375,0,0.01171875,0.22265625,0.03125
637,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,51.4765625,24.20703125,1.12109375,0.87890625,0.68359375,1.6796875,1.55078125,0.7109375,9.875,2.76171875,0.77734375,0.9296875,2.0234375,0.3515625,0.03515625,0.390625,0.23046875,0,0.03515625,0.17578125,0.10546875
638,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,47.8203125,27.0390625,1.4453125,1.0390625,0.9375,1.69140625,1.51171875,0.8359375,10.16796875,2.6953125,0.8203125,0.9921875,1.7578125,0.33203125,0.04296875,0.36328125,0.234375,0,0.04296875,0.15234375,0.078125
639,293,195.3333333,117,543,362,246,24,20,42.18083,40.2121,6.274391,5.0762,0,54.46875,22.48828125,0.99609375,0.5859375,0.78125,1.53125,1.44921875,0.6484375,10.23046875,2.671875,0.62109375,0.953125,1.4921875,0.23046875,0.03515625,0.3046875,0.26953125,0.00390625,0.015625,0.17578125,0.046875
640,192,112.9411765,222.9448,430.1086,245.8166,444.2271,21.7,20.95466,42.18083,40.2121,5.5,5.0762,0.05,46.58203125,23.74609375,0.6015625,0.4921875,0.56640625,2.39453125,2.328125,2.24609375,11.77734375,2.78125,1.875,0.6875,2.484375,0.2109375,0.2265625,0.3125,0.2890625,0.0546875,0.109375,0.125,0.109375
641,192,112.9411765,222.9448,430.1086,245.8166,444.2271,21.7,20.95466,42.18083,40.2121,5.5,5.0762,0.05,46.86328125,22.42578125,0.45703125,0.578125,0.79296875,2.921875,2.34765625,2.625,10.57421875,3.1953125,2.22265625,0.87109375,2.58203125,0.234375,0.265625,0.484375,0.328125,0.05859375,0.05859375,0.04296875,0.0703125
642,192,112.9411765,222.9448,430.1086,245.8166,444.2271,21.7,20.95466,42.18083,40.2121,5.5,5.0762,0.05,47.90234375,20.27734375,0.50390625,0.5390625,0.953125,3.31640625,2.28515625,3.12890625,9.80859375,3.796875,1.91015625,1.390625,2.71875,0.2734375,0.22265625,0.53125,0.1953125,0.046875,0.03515625,0.09375,0.0703125
643,168,103.7037037,222.9448,430.1086,245.8166,444.2271,2.3,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,50.2734375,23.69140625,0.80859375,0.33984375,1.48046875,1.73828125,1.88671875,1.2109375,9.01171875,2.33203125,1.03515625,2.41796875,1.62890625,0.71875,0.046875,0.30078125,0.625,0.046875,0.1015625,0.15625,0.1484375
644,168,103.7037037,222.9448,430.1086,245.8166,444.2271,2.3,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,49.015625,24.1953125,0.81640625,0.4375,1.359375,1.77734375,1.8671875,1.19140625,9.95703125,1.9375,1.09765625,2.703125,1.4453125,0.70703125,0.05078125,0.35546875,0.65234375,0.0546875,0.1171875,0.15625,0.10546875
645,168,103.7037037,222.9448,430.1086,245.8166,444.2271,2.3,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,50.3515625,23.47265625,0.8828125,0.46875,1.1953125,1.86328125,1.83984375,1.25390625,9.4609375,1.875,1.08984375,2.48046875,1.66796875,0.66015625,0.0703125,0.30078125,0.69140625,0.0390625,0.0546875,0.18359375,0.09765625
646,138,81.17647059,222.9448,430.1086,245.8166,444.2271,15.5,20.95466,30.2,40.2121,6.274391,5.0762,0.1050774,46.46484375,23.82421875,0.68359375,0.30078125,2.98828125,0.84375,1.64453125,1.9296875,9.08984375,6.66796875,1.38671875,0.92578125,0.57421875,0.9921875,0.0234375,0.23828125,1.1640625,0.0234375,0.109375,0.05859375,0.06640625
647,138,81.17647059,222.9448,430.1086,245.8166,444.2271,15.5,20.95466,30.2,40.2121,6.274391,5.0762,0.1050774,42.58984375,26.78515625,0.84375,0.44921875,2.13671875,1.05859375,2.2109375,2.609375,11.1328125,3.546875,1.85546875,1.0703125,0.72265625,0.8984375,0.05078125,0.265625,1.45703125,0.01171875,0.17578125,0.0625,0.06640625
648,138,81.17647059,222.9448,430.1086,245.8166,444.2271,15.5,20.95466,30.2,40.2121,6.274391,5.0762,0.1050774,43.1875,25.91796875,0.78515625,0.5,2.13671875,1.13671875,2.19921875,2.859375,11.19140625,3.5703125,1.625,1.21875,0.78515625,0.77734375,0.05078125,0.359375,1.4453125,0.01171875,0.12109375,0.05859375,0.0625
649,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,47.40234375,19.62109375,0.58984375,0.44140625,0.7265625,1.22265625,2.203125,1.74609375,15.5625,5.34375,1.0625,1.53125,0.72265625,0.37109375,0.04296875,0.23046875,0.90234375,0,0.20703125,0.06640625,0.00390625
650,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,50.3515625,18.21875,0.5390625,0.4453125,0.82421875,1.1796875,1.9609375,1.7578125,15.1640625,3.98046875,0.90234375,1.80078125,0.80078125,0.375,0.03125,0.28515625,1.1015625,0,0.15234375,0.1171875,0.01171875
651,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,48.125,20.72265625,0.65234375,0.4765625,0.69921875,1.63671875,2.234375,1.73828125,14.5546875,3.5625,1.03125,1.91015625,0.765625,0.30859375,0.0234375,0.2734375,0.953125,0.01171875,0.1953125,0.10546875,0.01953125
652,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,44.546875,21.65625,0.4375,0.25390625,0.765625,1.46484375,1.734375,0.9765625,19.38671875,4.1953125,0.828125,1.28125,0.69921875,0.51953125,0.03515625,0.16796875,0.76953125,0.0078125,0.1875,0.04296875,0.04296875
653,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,46.2109375,21.32421875,0.41015625,0.20703125,0.6796875,1.41796875,1.859375,1.171875,19.52734375,2.7265625,0.78515625,1.484375,0.609375,0.359375,0.05859375,0.1796875,0.7109375,0.00390625,0.2109375,0.0390625,0.0234375
654,158,85.40540541,222.9448,430.1086,245.8166,444.2271,16.3,20.95466,29.7,40.2121,5.1,5.0762,0.1050774,44.78125,22.37890625,0.48046875,0.3515625,0.69921875,1.53515625,2.16015625,1.25,18.58203125,2.55078125,0.97265625,1.6796875,0.7734375,0.48046875,0.05859375,0.24609375,0.73828125,0.00390625,0.2265625,0.0234375,0.02734375
655,103,63.77708978,222.9448,430.1086,245.8166,444.2271,12.5,20.95466,21.4,40.2121,6.274391,5.0762,0,46.20703125,22.26171875,0.6015625,0.54296875,0.8125,2,2.0078125,1.59375,17.08984375,2.40234375,0.6953125,1.37890625,0.76953125,0.51953125,0.0703125,0.28125,0.5625,0,0.08984375,0.0703125,0.04296875
656,103,63.77708978,222.9448,430.1086,245.8166,444.2271,12.5,20.95466,21.4,40.2121,6.274391,5.0762,0,44.76171875,24.1015625,0.70703125,0.63671875,0.7890625,2.4609375,2.47265625,1.9765625,13.2109375,3.3828125,0.8203125,1.37890625,0.9609375,0.51953125,0.1171875,0.52734375,1.01171875,0.01171875,0.05859375,0.08203125,0.01171875
657,103,63.77708978,222.9448,430.1086,245.8166,444.2271,12.5,20.95466,21.4,40.2121,6.274391,5.0762,0,47.17578125,23.24609375,0.5703125,0.58984375,0.51953125,1.6171875,2.19140625,1.2109375,15.65625,2.3828125,0.828125,0.68359375,1.06640625,0.62890625,0.09375,0.48828125,0.8515625,0.00390625,0.0546875,0.08984375,0.05078125
658,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,49.26953125,30.734375,1.296875,1.01953125,1.99609375,0.2578125,1.59375,0.96484375,1.87890625,6.75,0.6328125,1,0.28515625,1.42578125,0.12109375,0.13671875,0.53125,0.046875,0.01171875,0.03515625,0.01171875
659,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,46.421875,32.72265625,1.20703125,1.03515625,2.03515625,0.2421875,1.51953125,0.78125,1.85546875,8.12109375,0.6796875,0.76953125,0.2109375,1.49609375,0.07421875,0.125,0.6015625,0.046875,0.01953125,0.01953125,0.015625
660,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,38.40625,37.953125,1.48046875,1.19921875,2.234375,0.18359375,1.54296875,0.5234375,1.42578125,11.484375,0.7109375,0.46484375,0.13671875,1.3828125,0.140625,0.0625,0.55859375,0.06640625,0.02734375,0.01171875,0.00390625
661,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,40.078125,38.421875,1.6328125,1.1953125,1.85546875,0.171875,1.34765625,0.5,1.3671875,10.04296875,0.6796875,0.3671875,0.12890625,1.40234375,0.1328125,0.13671875,0.4609375,0.04296875,0.01171875,0.01171875,0.01171875
662,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,44.796875,31.484375,1.40234375,1.03125,2.09765625,0.1953125,1.359375,0.7109375,1.55859375,11.51171875,0.6328125,0.671875,0.1875,1.48046875,0.1015625,0.15625,0.5703125,0.01171875,0.015625,0.01953125,0.00390625
663,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,49.08203125,31.69140625,1.4296875,1.10546875,1.6171875,0.25,1.74609375,0.66796875,1.72265625,6.9140625,0.6796875,0.6953125,0.15234375,1.50390625,0.0859375,0.078125,0.5,0.0390625,0.01953125,0.00390625,0.015625
664,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,49.66015625,30.30078125,1.77734375,1.1640625,1.83984375,0.23828125,1.73828125,0.8671875,1.73046875,6.57421875,0.65625,0.80078125,0.16796875,1.4921875,0.11328125,0.16796875,0.6328125,0.046875,0.015625,0.00390625,0.01171875
665,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,48.25390625,32.86328125,1.6796875,1.11328125,1.84375,0.28125,1.58203125,0.8671875,1.78515625,5.390625,0.7734375,0.92578125,0.203125,1.5234375,0.11328125,0.12890625,0.5703125,0.05859375,0.01953125,0.015625,0.0078125
666,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,40.63671875,42.11328125,1.65625,1.06640625,1.28515625,0.1640625,1.48046875,0.53515625,1.7578125,5.75,0.796875,0.29296875,0.13671875,1.55078125,0.1484375,0.125,0.43359375,0.01953125,0.01171875,0.01953125,0.01953125
667,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,32.96875,32.01953125,1.0234375,1.69921875,0.9296875,2.94921875,2.5703125,1.3203125,7.6484375,7.1796875,2.19140625,0.78515625,3.87890625,0.3984375,0.52734375,0.53515625,0.8046875,0.05078125,0.171875,0.15625,0.19140625
668,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,34.19921875,28.22265625,0.88671875,1.390625,1.27734375,3.12109375,2.9765625,1.6484375,6.7265625,9.54296875,1.6875,0.9765625,4.64453125,0.4296875,0.4140625,0.578125,0.62109375,0.04296875,0.140625,0.22265625,0.25
669,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,30.3671875,33.3828125,1.0234375,1.9140625,1.1015625,2.5078125,3.16796875,1.60546875,7.12890625,7.19140625,2.12109375,0.8046875,4.3828125,0.4765625,0.6796875,0.6484375,0.8515625,0.05078125,0.171875,0.16015625,0.26171875
670,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,27.67578125,31.6796875,1.08203125,2.078125,1.14453125,2.65625,3.29296875,2.51171875,5.36328125,10.84375,2.26953125,0.76171875,4.6796875,0.36328125,0.2890625,0.9140625,1.578125,0.14453125,0.19921875,0.20703125,0.265625
671,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,31.21484375,27.5078125,0.9375,1.73046875,1.12890625,2.78125,2.9375,2.3984375,7.0390625,12.25390625,1.8046875,1.21484375,3.93359375,0.3359375,0.171875,0.5703125,1.37890625,0.08984375,0.23046875,0.171875,0.16796875
672,362,116.8853,66,750,245.8166,190,23.4,19.4,42.18083,40.2121,16.4,15.1,0.1050774,32.50390625,27.3125,1.0625,1.8359375,1.0703125,2.84375,3.02734375,2.45703125,7.55859375,9.64453125,1.7421875,1.15625,4.26171875,0.515625,0.21484375,0.69921875,1.15625,0.0703125,0.15625,0.2890625,0.421875
